lsmaccx,lsmaccy,lsmaccz,lsmangx,lsmangy,lsmangz,a0,a1,a2,f1,f2,timestamp
0,0,0,0,0,0,22021,29687,35304,0,0,3475
0,0,0,0,0,0,19364,28310,34856,0,0,3480
0,0,0,0,0,0,18228,27542,34600,0,0,3485
0,0,0,0,0,0,30311,35832,36216,1,1,3490
0,0,0,0,0,0,19172,29943,36088,0,0,3502
0,0,0,0,0,0,27766,34552,34536,0,0,3505
0,0,0,0,0,0,27126,33096,36568,1,1,3510
0,0,0,0,0,0,21285,29463,35576,0,0,3515
0,0,0,0,0,0,19092,28150,34936,0,0,3520
0,0,0,0,0,0,32151,37193,36808,0,1,3525
0,0,0,0,0,0,21765,30295,35640,0,0,3530
0,0,0,0,0,0,19188,28422,34888,1,0,3535
0,0,0,0,0,0,20709,29335,35608,0,0,3540
0,0,0,0,0,0,30631,34664,35656,0,1,3545
0,0,0,0,0,0,22117,29927,35384,0,0,3550
0,0,0,0,0,0,19268,28246,34776,1,0,3555
0,0,0,0,0,0,31015,36248,35576,0,0,3560
0,0,0,0,0,0,24758,32423,36664,0,1,3565
0,0,0,0,0,0,20372,29335,35480,0,0,3570
0,0,0,0,0,0,18516,27846,34696,1,0,3575
0,0,0,0,0,0,35096,36792,37017,0,1,3580
0,0,0,0,0,0,20212,29063,34936,0,0,3585
0,0,0,0,0,0,27318,35144,35560,1,0,3597
0,0,0,0,0,0,26150,32711,35496,0,1,3600
0,0,0,0,0,0,20372,29367,35160,0,0,3605
0,0,0,0,0,0,18516,27958,34760,0,0,3610
0,0,0,0,0,0,17156,26822,34264,1,0,3615
0,0,0,0,0,0,30023,35288,36008,0,1,3620
0,0,0,0,0,0,22021,30119,35528,0,0,3625
0,0,0,0,0,0,19316,28326,34888,0,0,3630
0,0,0,0,0,0,34680,35624,36120,1,1,3635
0,0,0,0,0,0,22101,30295,35496,0,0,3640
0,0,0,0,0,0,19380,28486,34936,0,0,3645
0,0,0,0,0,0,18372,27718,34680,0,0,3650
0,0,0,0,0,0,31143,36152,36280,0,1,3655
0,0,0,0,0,0,21957,30247,35496,1,0,3660
0,0,0,0,0,0,19220,28470,34856,0,0,3665
0,0,0,0,0,0,17892,27430,34536,0,0,3670
0,0,0,0,0,0,30247,35720,36184,0,1,3675
0,0,0,0,0,0,22085,30343,35624,1,0,3680
0,0,0,0,0,0,28182,34696,36264,0,1,3692
0,0,0,0,0,0,23141,30327,35608,0,0,3695
0,0,0,0,0,0,19588,28342,34920,1,0,3700
0,0,0,0,0,0,18212,27526,34520,0,0,3705
0,0,0,0,0,0,31735,37817,36953,0,1,3710
0,0,0,0,0,0,21749,30679,35752,0,0,3715
0,0,0,0,0,0,19092,28614,35032,1,0,3720
0,0,0,0,0,0,20805,29479,35576,0,0,3725
0,0,0,0,0,0,30535,34920,35784,0,1,3730
0,0,0,0,0,0,22117,30103,35480,0,0,3735
0,0,0,0,0,0,19412,28406,34872,1,0,3740
0,0,0,0,0,0,31431,34040,35960,0,0,3745
0,0,0,0,0,0,25334,31975,36632,0,1,3750
0,0,0,0,0,0,20597,29095,35480,0,0,3755
0,0,0,0,0,0,18596,27718,34680,1,0,3760
0,0,0,0,0,0,33848,37465,36985,0,1,3765
0,0,0,0,0,0,20565,29479,35256,0,0,3770
0,0,0,0,0,0,18724,28070,34712,0,0,3775
0,0,0,0,0,0,26934,35208,36696,1,1,3787
0,0,0,0,0,0,22901,30631,35784,0,0,3790
0,0,0,0,0,0,19524,28646,35080,0,0,3795
0,0,0,0,0,0,29687,34504,34776,1,0,3800
0,0,0,0,0,0,24886,32247,36632,0,1,3805
0,0,0,0,0,0,20436,29303,35448,0,0,3810
0,0,0,0,0,0,18708,27942,34840,0,0,3815
0,0,0,0,0,0,31703,36216,36280,1,1,3820
0,0,0,0,0,0,22037,30151,35544,0,0,3825
0,0,0,0,0,0,19252,28358,34856,0,0,3830
0,0,0,0,0,0,19220,28102,34808,0,0,3835
0,0,0,0,0,0,30391,34504,35608,1,1,3840
0,0,0,0,0,0,22085,29767,35320,0,0,3845
0,0,0,0,0,0,19364,28230,34808,0,0,3850
0,0,0,0,0,0,31767,37017,36088,1,0,3855
0,0,0,0,0,0,24982,32519,36696,0,1,3860
0,0,0,0,0,0,20581,29575,35560,0,0,3865
0,0,0,0,0,0,18676,28022,34856,0,0,3870
0,0,0,0,0,0,33800,37305,36808,1,1,3875
0,0,0,0,0,0,17620,29047,35688,0,0,3887
0,0,0,0,0,0,21973,29975,35832,0,0,3890
0,0,0,0,0,0,30775,37081,36600,1,1,3895
0,0,0,0,0,0,22341,31015,35944,0,0,3900
0,0,0,0,0,0,19508,28919,35112,0,0,3905
0,0,0,0,0,0,28502,33960,35592,0,0,3910
0,0,0,0,0,0,25286,32551,37177,1,1,3915
0,0,0,0,0,0,20468,29415,35608,0,0,3920
0,0,0,0,0,0,18788,27990,34920,0,0,3925
0,0,0,0,0,0,32503,37017,36792,0,1,3930
0,0,0,0,0,0,21301,29911,35400,1,0,3935
0,0,0,0,0,0,19012,28246,34856,0,0,3940
0,0,0,0,0,0,20292,28919,35352,0,0,3945
0,0,0,0,0,0,30583,35032,35736,0,1,3950
0,0,0,0,0,0,22181,29975,35432,1,0,3955
0,0,0,0,0,0,19316,28342,34792,0,0,3960
0,0,0,0,0,0,31031,35352,35240,0,0,3965
0,0,0,0,0,0,25126,32151,36552,0,1,3970
0,0,0,0,0,0,18116,29223,36008,1,0,3982
0,0,0,0,0,0,35720,35416,36424,0,1,3985
0,0,0,0,0,0,21189,29175,35064,0,0,3990
0,0,0,0,0,0,19060,27974,34680,1,0,3995
0,0,0,0,0,0,19604,28022,34712,0,0,4000
0,0,0,0,0,0,30359,36937,36680,0,1,4005
0,0,0,0,0,0,21925,30679,35816,1,0,4010
0,0,0,0,0,0,19236,28743,35064,0,0,4015
0,0,0,0,0,0,28791,31735,35848,0,0,4020
0,0,0,0,0,0,25606,32119,36905,0,1,4025
0,0,0,0,0,0,20645,29207,35432,1,0,4030
0,0,0,0,0,0,18644,27766,34776,0,0,4035
0,0,0,0,0,0,31447,37785,37033,0,1,4040
0,0,0,0,0,0,21941,30871,35848,0,0,4045
0,0,0,0,0,0,19284,28662,35048,1,0,4050
0,0,0,0,0,0,18148,27750,34632,0,0,4055
0,0,0,0,0,0,30311,35576,36200,0,1,4060
0,0,0,0,0,0,22117,30295,35560,0,0,4065
0,0,0,0,0,0,27990,36648,37129,1,1,4077
0,0,0,0,0,0,23013,31095,35992,0,0,4080
0,0,0,0,0,0,19508,28887,35096,1,0,4085
0,0,0,0,0,0,18244,27782,34648,0,0,4090
0,0,0,0,0,0,31303,36472,36408,0,1,4095
0,0,0,0,0,0,21877,30311,35576,0,0,4100
0,0,0,0,0,0,19092,28342,34840,1,0,4105
0,0,0,0,0,0,17556,27190,34344,0,0,4110
0,0,0,0,0,0,30327,36760,36648,0,1,4115
0,0,0,0,0,0,22069,30791,35848,0,0,4120
0,0,0,0,0,0,19332,28775,35048,1,0,4125
0,0,0,0,0,0,30823,35640,35544,0,0,4130
0,0,0,0,0,0,23829,31543,36168,0,1,4135
0,0,0,0,0,0,20020,29095,35192,0,0,4140
0,0,0,0,0,0,18772,27990,34808,1,0,4145
0,0,0,0,0,0,31015,37289,36744,0,1,4150
0,0,0,0,0,0,22085,30935,35832,0,0,4155
0,0,0,0,0,0,19332,28695,35128,1,0,4160
0,0,0,0,0,0,18148,27670,34616,0,0,4165
0,0,0,0,0,0,25830,34872,36776,0,1,4177
0,0,0,0,0,0,22517,30439,35752,1,0,4180
0,0,0,0,0,0,31927,35368,35704,0,0,4185
0,0,0,0,0,0,24117,31431,36136,0,1,4190
0,0,0,0,0,0,20212,29095,35304,0,0,4195
0,0,0,0,0,0,18724,27894,34808,1,0,4200
0,0,0,0,0,0,31127,35768,36088,0,1,4205
0,0,0,0,0,0,22133,30263,35528,0,0,4210
0,0,0,0,0,0,19396,28406,34856,1,0,4215
0,0,0,0,0,0,17700,27334,34376,0,0,4220
0,0,0,0,0,0,30327,37257,36840,0,1,4225
0,0,0,0,0,0,22181,31111,35960,0,0,4230
0,0,0,0,0,0,19316,28871,35080,1,0,4235
0,0,0,0,0,0,33304,36568,36360,0,1,4240
0,0,0,0,0,0,22261,30759,35768,0,0,4245
0,0,0,0,0,0,19348,28662,35032,0,0,4250
0,0,0,0,0,0,18532,27830,34680,1,0,4255
0,0,0,0,0,0,30871,35896,36136,0,1,4260
0,0,0,0,0,0,18996,29703,35992,1,0,4272
0,0,0,0,0,0,19780,28486,34984,0,0,4275
0,0,0,0,0,0,30487,35976,36328,0,1,4280
0,0,0,0,0,0,22261,30503,35704,0,0,4285
0,0,0,0,0,0,19412,28662,34984,1,0,4290
0,0,0,0,0,0,32904,35736,35704,0,0,4295
0,0,0,0,0,0,24213,31559,36216,0,1,4300
0,0,0,0,0,0,20340,29191,35272,1,0,4305
0,0,0,0,0,0,18868,27926,34792,0,0,4310
0,0,0,0,0,0,31303,36280,36328,0,1,4315
0,0,0,0,0,0,21877,30295,35592,0,0,4320
0,0,0,0,0,0,19412,28502,35000,1,0,4325
0,0,0,0,0,0,18004,27510,34552,0,0,4330
0,0,0,0,0,0,30423,37417,36937,0,1,4335
0,0,0,0,0,0,21925,30935,35896,0,0,4340
0,0,0,0,0,0,19076,28695,35016,1,0,4345
0,0,0,0,0,0,30295,33688,36072,0,0,4350
0,0,0,0,0,0,24229,31255,36360,0,1,4355
0,0,0,0,0,0,17172,28406,35672,1,0,4367
0,0,0,0,0,0,33224,37641,37081,0,1,4370
0,0,0,0,0,0,22245,31015,36024,0,0,4375
0,0,0,0,0,0,19380,28695,35096,1,0,4380
0,0,0,0,0,0,18148,27766,34632,0,0,4385
0,0,0,0,0,0,30375,35864,36216,0,1,4390
0,0,0,0,0,0,22133,30327,35576,1,0,4395
0,0,0,0,0,0,19412,28550,34952,0,0,4400
0,0,0,0,0,0,32151,37225,36184,0,0,4405
0,0,0,0,0,0,24630,32375,36648,0,1,4410
0,0,0,0,0,0,20308,29479,35480,1,0,4415
0,0,0,0,0,0,18820,28070,34872,0,0,4420
0,0,0,0,0,0,31575,36584,36472,0,1,4425
0,0,0,0,0,0,21733,30199,35512,1,0,4430
0,0,0,0,0,0,19188,28342,34872,0,0,4435
0,0,0,0,0,0,18020,27590,34552,0,0,4440
0,0,0,0,0,0,30343,36440,36520,0,1,4445
0,0,0,0,0,0,21877,30519,35656,1,0,4450
0,0,0,0,0,0,28294,36120,36856,0,1,4462
0,0,0,0,0,0,23109,30823,35816,1,0,4465
0,0,0,0,0,0,19556,28743,35048,0,0,4470
0,0,0,0,0,0,18148,27542,34632,0,0,4475
0,0,0,0,0,0,31447,35048,35800,0,1,4480
0,0,0,0,0,0,21957,29639,35272,1,0,4485
0,0,0,0,0,0,19268,28118,34744,0,0,4490
0,0,0,0,0,0,18612,27910,34664,0,0,4495
0,0,0,0,0,0,30455,34280,35528,1,1,4500
0,0,0,0,0,0,22181,29783,35304,0,0,4505
0,0,0,0,0,0,19396,28230,34792,0,0,4510
0,0,0,0,0,0,30183,33880,35880,0,0,4515
0,0,0,0,0,0,25078,31687,36504,0,1,4520
0,0,0,0,0,0,20581,28999,35368,0,0,4525
0,0,0,0,0,0,18676,27734,34696,0,0,4530
0,0,0,0,0,0,34904,35288,36296,1,1,4535
0,0,0,0,0,0,20004,28342,34664,0,0,4540
0,0,0,0,0,0,18452,27558,34456,0,0,4545
0,0,0,0,0,0,20629,28823,35288,0,0,4550
0,0,0,0,0,0,26086,35528,36889,1,1,4562
0,0,0,0,0,0,22661,30871,35896,0,0,4565
0,0,0,0,0,0,19044,28470,35000,1,0,4570
0,0,0,0,0,0,30455,35976,36280,0,1,4575
0,0,0,0,0,0,22245,30615,35752,0,0,4580
0,0,0,0,0,0,19492,28630,35032,0,0,4585
0,0,0,0,0,0,32583,35928,35688,1,0,4590
0,0,0,0,0,0,24149,31479,36136,0,1,4595
0,0,0,0,0,0,20180,28967,35240,0,0,4600
0,0,0,0,0,0,18580,27846,34632,1,0,4605
0,0,0,0,0,0,31335,36024,36248,0,1,4610
0,0,0,0,0,0,22069,30231,35528,0,0,4615
0,0,0,0,0,0,19268,28470,34872,1,0,4620
0,0,0,0,0,0,17940,27446,34584,0,0,4625
0,0,0,0,0,0,30439,35352,36008,0,1,4630
0,0,0,0,0,0,22165,30215,35528,0,0,4635
0,0,0,0,0,0,19364,28310,34856,1,0,4640
0,0,0,0,0,0,30215,33352,35880,0,0,4645
0,0,0,0,0,0,20997,30631,36728,1,1,4657
0,0,0,0,0,0,21205,29143,35448,0,0,4660
0,0,0,0,0,0,31447,36889,36744,0,1,4665
0,0,0,0,0,0,22021,30455,35752,1,0,4670
0,0,0,0,0,0,19284,28614,35032,0,0,4675
0,0,0,0,0,0,18100,27638,34648,0,0,4680
0,0,0,0,0,0,30359,35160,35960,0,1,4685
0,0,0,0,0,0,22133,30119,35512,1,0,4690
0,0,0,0,0,0,19332,28342,34856,0,0,4695
0,0,0,0,0,0,31399,34296,36264,0,0,4700
0,0,0,0,0,0,24902,31671,36568,1,1,4705
0,0,0,0,0,0,20356,28919,35320,0,0,4710
0,0,0,0,0,0,18532,27766,34680,0,0,4715
0,0,0,0,0,0,32215,35784,36216,0,1,4720
0,0,0,0,0,0,21589,29543,35192,1,0,4725
0,0,0,0,0,0,19124,28134,34744,0,0,4730
0,0,0,0,0,0,18468,27574,34600,0,0,4735
0,0,0,0,0,0,30391,34984,35848,1,1,4740
0,0,0,0,0,0,19380,29735,35960,0,0,4752
0,0,0,0,0,0,32103,36024,35672,1,0,4755
0,0,0,0,0,0,24822,32119,36536,0,1,4760
0,0,0,0,0,0,20468,29255,35400,0,0,4765
0,0,0,0,0,0,18788,28054,34840,0,0,4770
0,0,0,0,0,0,31479,36568,36424,1,1,4775
0,0,0,0,0,0,21877,30167,35512,0,0,4780
0,0,0,0,0,0,19252,28438,34872,0,0,4785
0,0,0,0,0,0,18292,27670,34600,1,0,4790
0,0,0,0,0,0,30359,35672,36120,0,1,4795
0,0,0,0,0,0,22037,30327,35592,0,0,4800
0,0,0,0,0,0,19348,28438,34968,1,0,4805
0,0,0,0,0,0,33672,37113,36056,0,0,4810
0,0,0,0,0,0,24934,32471,36648,0,1,4815
0,0,0,0,0,0,20549,29415,35480,0,0,4820
0,0,0,0,0,0,18804,28086,34872,1,0,4825
0,0,0,0,0,0,31367,36520,36440,0,1,4830
0,0,0,0,0,0,21845,30263,35544,0,0,4835
0,0,0,0,0,0,19140,28406,34808,1,0,4840
0,0,0,0,0,0,28951,36056,38729,2,2,4882
0,0,0,0,0,0,28967,34104,36600,0,1,4885
0,0,0,0,0,0,22133,30055,36008,1,0,4890
0,0,0,0,0,0,19716,28646,35320,0,0,4895
0,0,0,0,0,0,18020,27366,34664,0,0,4900
0,0,0,0,0,0,30263,35416,36264,1,1,4905
0,0,0,0,0,0,22261,30407,35640,0,0,4910
0,0,0,0,0,0,19748,28711,35112,0,0,4915
0,0,0,0,0,0,34280,37849,37241,1,1,4920
0,0,0,0,0,0,20869,29879,35304,0,0,4925
0,0,0,0,0,0,18916,28246,34824,0,0,4930
0,0,0,0,0,0,20805,29271,35448,0,0,4935
0,0,0,0,0,0,30615,36136,36216,1,1,4940
0,0,0,0,0,0,21861,30311,35544,0,0,4945
0,0,0,0,0,0,19156,28454,34824,0,0,4950
0,0,0,0,0,0,30439,36856,35704,1,0,4955
0,0,0,0,0,0,24886,32663,35560,0,1,4960
0,0,0,0,0,0,20004,29255,35112,0,0,4965
0,0,0,0,0,0,25990,35096,37033,1,1,4982
0,0,0,0,0,0,23141,30759,36024,0,0,4985
0,0,0,0,0,0,19588,28807,35144,1,0,4990
0,0,0,0,0,0,30647,36152,36488,0,1,4995
0,0,0,0,0,0,22405,30647,35816,0,0,5000
0,0,0,0,0,0,19572,28711,35032,1,0,5005
0,0,0,0,0,0,30631,34312,35128,0,0,5010
0,0,0,0,0,0,23765,30999,35944,0,1,5015
0,0,0,0,0,0,19972,28775,35080,1,0,5020
0,0,0,0,0,0,19684,28534,35208,0,0,5025
0,0,0,0,0,0,30855,35688,36072,0,1,5030
0,0,0,0,0,0,22309,30487,35608,1,0,5035
0,0,0,0,0,0,19476,28502,35000,0,0,5040
0,0,0,0,0,0,16548,26390,33912,0,0,5045
0,0,0,0,0,0,30183,35640,36312,1,1,5050
0,0,0,0,0,0,22165,30375,35752,0,0,5055
0,0,0,0,0,0,19636,28582,35048,0,0,5060
0,0,0,0,0,0,31351,37273,36744,1,1,5065
0,0,0,0,0,0,19012,30151,36136,0,0,5077
0,0,0,0,0,0,19796,28695,35128,0,0,5080
0,0,0,0,0,0,30327,34648,35912,1,1,5085
0,0,0,0,0,0,22101,30023,35496,0,0,5090
0,0,0,0,0,0,19364,28310,34856,0,0,5095
0,0,0,0,0,0,33976,39257,37753,1,1,5100
0,0,0,0,0,0,20613,30327,35432,0,0,5105
0,0,0,0,0,0,18532,28278,34792,0,0,5110
0,0,0,0,0,0,18148,27718,34600,1,0,5115
0,0,0,0,0,0,30471,35784,36136,0,1,5120
0,0,0,0,0,0,22053,30295,35544,0,0,5125
0,0,0,0,0,0,19156,28342,34808,1,0,5130
0,0,0,0,0,0,34152,36632,36152,0,0,5135
0,0,0,0,0,0,24373,31767,36344,0,1,5140
0,0,0,0,0,0,20468,29287,35352,1,0,5145
0,0,0,0,0,0,20853,29463,35768,0,0,5150
0,0,0,0,0,0,30967,36248,36264,0,1,5155
0,0,0,0,0,0,22149,30567,35640,0,0,5160
0,0,0,0,0,0,28422,37497,37289,1,1,5172
0,0,0,0,0,0,23333,31607,36088,0,0,5175
0,0,0,0,0,0,19524,28967,35128,1,0,5180
0,0,0,0,0,0,18468,27878,34728,0,0,5185
0,0,0,0,0,0,31159,36328,36376,0,1,5190
0,0,0,0,0,0,21893,30295,35576,1,0,5195
0,0,0,0,0,0,19220,28406,34856,0,0,5200
0,0,0,0,0,0,17508,27222,34344,0,0,5205
0,0,0,0,0,0,30135,36408,36568,1,1,5210
0,0,0,0,0,0,21861,30503,35688,0,0,5215
0,0,0,0,0,0,19380,28759,35080,0,0,5220
0,0,0,0,0,0,33944,35976,36472,1,1,5225
0,0,0,0,0,0,20565,28839,34792,0,0,5230
0,0,0,0,0,0,18804,27878,34536,0,0,5235
0,0,0,0,0,0,17716,27110,34344,1,0,5240
0,0,0,0,0,0,30311,37225,36808,0,1,5245
0,0,0,0,0,0,21957,30983,35864,0,0,5250
0,0,0,0,0,0,19140,28582,35016,1,0,5255
0,0,0,0,0,0,34968,35944,36488,0,1,5260
0,0,0,0,0,0,18372,29191,35544,1,0,5272
0,0,0,0,0,0,22309,29975,35784,0,0,5275
0,0,0,0,0,0,30887,35464,36040,0,1,5280
0,0,0,0,0,0,22341,30311,35544,0,0,5285
0,0,0,0,0,0,19412,28422,34840,1,0,5290
0,0,0,0,0,0,30135,33608,35912,0,0,5295
0,0,0,0,0,0,24421,31175,36344,0,1,5300
0,0,0,0,0,0,20260,28775,35192,1,0,5305
0,0,0,0,0,0,21125,29351,35624,0,0,5310
0,0,0,0,0,0,30759,35592,36088,0,1,5315
0,0,0,0,0,0,22133,30295,35464,1,0,5320
0,0,0,0,0,0,19316,28406,34840,0,0,5325
0,0,0,0,0,0,30439,35128,35304,0,0,5330
0,0,0,0,0,0,24165,31655,36168,1,1,5335
0,0,0,0,0,0,20164,28967,35224,0,0,5340
0,0,0,0,0,0,18980,28038,34840,0,0,5345
0,0,0,0,0,0,30775,35656,36120,1,1,5350
0,0,0,0,0,0,22085,30183,35512,0,0,5355
0,0,0,0,0,0,29095,35288,36472,1,1,5367
0,0,0,0,0,0,22693,29879,35400,0,0,5370
0,0,0,0,0,0,19316,28198,34744,0,0,5375
0,0,0,0,0,0,18164,27446,34536,1,0,5380
0,0,0,0,0,0,31159,36456,36424,0,1,5385
0,0,0,0,0,0,22005,30391,35544,0,0,5390
0,0,0,0,0,0,19188,28454,34888,1,0,5395
0,0,0,0,0,0,17700,27238,34376,0,0,5400
0,0,0,0,0,0,30071,35880,36264,0,1,5405
0,0,0,0,0,0,21845,30343,35624,0,0,5410
0,0,0,0,0,0,19268,28406,34904,1,0,5415
0,0,0,0,0,0,31527,36328,36392,0,1,5420
0,0,0,0,0,0,22117,30327,35608,0,0,5425
0,0,0,0,0,0,19364,28438,34984,1,0,5430
0,0,0,0,0,0,17652,27254,34376,0,0,5435
0,0,0,0,0,0,30231,34456,35704,0,1,5440
0,0,0,0,0,0,22053,29671,35352,1,0,5445
0,0,0,0,0,0,19300,28150,34744,0,0,5450
0,0,0,0,0,0,25574,34024,38009,1,1,5467
0,0,0,0,0,0,23285,30183,36008,0,0,5470
0,0,0,0,0,0,30967,35096,36200,1,1,5475
0,0,0,0,0,0,22789,30471,35736,0,0,5480
0,0,0,0,0,0,19924,28614,35080,0,0,5485
0,0,0,0,0,0,31319,36072,36296,1,1,5490
0,0,0,0,0,0,22373,30455,35640,0,0,5495
0,0,0,0,0,0,19604,28534,35032,0,0,5500
0,0,0,0,0,0,17732,27158,34312,1,0,5505
0,0,0,0,0,0,30295,35224,36024,0,1,5510
0,0,0,0,0,0,22213,30199,35512,0,0,5515
0,0,0,0,0,0,19428,28406,34808,1,0,5520
0,0,0,0,0,0,31463,37721,36937,0,1,5525
0,0,0,0,0,0,22181,30983,35896,0,0,5530
0,0,0,0,0,0,19316,28743,35016,1,0,5535
0,0,0,0,0,0,17764,27478,34488,0,0,5540
0,0,0,0,0,0,30247,35848,36264,0,1,5545
0,0,0,0,0,0,21973,30327,35544,1,0,5550
0,0,0,0,0,0,19316,28534,34952,0,0,5555
0,0,0,0,0,0,26726,36040,37097,1,1,5567
0,0,0,0,0,0,22725,30999,36056,0,0,5570
0,0,0,0,0,0,19364,28807,35128,0,0,5575
0,0,0,0,0,0,30295,34728,35864,1,1,5580
0,0,0,0,0,0,22213,30023,35464,0,0,5585
0,0,0,0,0,0,19508,28310,34856,0,0,5590
0,0,0,0,0,0,31847,36424,36376,1,1,5595
0,0,0,0,0,0,22005,30263,35480,0,0,5600
0,0,0,0,0,0,19396,28470,34920,0,0,5605
0,0,0,0,0,0,17732,27222,34344,1,0,5610
0,0,0,0,0,0,30359,34472,35688,0,1,5615
0,0,0,0,0,0,22101,29783,35384,0,0,5620
0,0,0,0,0,0,19300,28150,34728,1,0,5625
0,0,0,0,0,0,31527,37433,36776,0,1,5630
0,0,0,0,0,0,22101,30631,35688,0,0,5635
0,0,0,0,0,0,19380,28743,35048,1,0,5640
0,0,0,0,0,0,17620,27302,34456,0,0,5645
0,0,0,0,0,0,30183,34568,35768,0,1,5650
0,0,0,0,0,0,18884,29383,35784,1,0,5662
0,0,0,0,0,0,32936,36408,36472,0,1,5665
0,0,0,0,0,0,22565,30663,35688,1,0,5670
0,0,0,0,0,0,19684,28630,35096,0,0,5675
0,0,0,0,0,0,16868,26614,33944,0,0,5680
0,0,0,0,0,0,29991,34936,35992,1,1,5685
0,0,0,0,0,0,22085,29959,35464,0,0,5690
0,0,0,0,0,0,19412,28390,34840,0,0,5695
0,0,0,0,0,0,30983,37369,36712,1,1,5700
0,0,0,0,0,0,22101,30791,35768,0,0,5705
0,0,0,0,0,0,19300,28743,34984,0,0,5710
0,0,0,0,0,0,15731,25974,37017,1,0,5715
0,0,0,0,0,0,30087,34168,36312,0,1,5720
0,0,0,0,0,0,22245,29911,35448,0,0,5725
0,0,0,0,0,0,19556,28262,34856,1,0,5730
0,0,0,0,0,0,30999,36216,36264,0,1,5735
0,0,0,0,0,0,22485,30695,35688,0,0,5740
0,0,0,0,0,0,19508,28534,35016,1,0,5745
0,0,0,0,0,0,26582,33944,37337,0,1,5757
0,0,0,0,0,0,23061,30055,35864,1,0,5760
0,0,0,0,0,0,20020,28630,35112,0,0,5765
0,0,0,0,0,0,31015,36632,36632,0,1,5770
0,0,0,0,0,0,22645,30855,35848,1,0,5775
0,0,0,0,0,0,19492,28775,35064,0,0,5780
0,0,0,0,0,0,30023,33208,35736,0,0,5785
0,0,0,0,0,0,24533,31511,36472,1,1,5790
0,0,0,0,0,0,20036,28807,35224,0,0,5795
0,0,0,0,0,0,20020,28630,35400,0,0,5800
0,0,0,0,0,0,30775,34584,35576,1,1,5805
0,0,0,0,0,0,22405,30055,35432,0,0,5810
0,0,0,0,0,0,19460,28230,34840,0,0,5815
0,0,0,0,0,0,30263,34456,35112,1,0,5820
0,0,0,0,0,0,23989,31255,36104,0,1,5825
0,0,0,0,0,0,19924,28662,35096,0,0,5830
0,0,0,0,0,0,20837,29207,35448,1,0,5835
0,0,0,0,0,0,30663,36937,36568,0,1,5840
0,0,0,0,0,0,20549,31255,36776,1,0,5852
0,0,0,0,0,0,33224,34376,34328,0,0,5855
0,0,0,0,0,0,24517,32439,37161,0,1,5860
0,0,0,0,0,0,20372,29415,35640,1,0,5865
0,0,0,0,0,0,21077,29559,35832,0,0,5870
0,0,0,0,0,0,30743,35928,36200,0,1,5875
0,0,0,0,0,0,22293,30519,35704,1,0,5880
0,0,0,0,0,0,19476,28534,34984,0,0,5885
0,0,0,0,0,0,33496,35896,36088,0,1,5890
0,0,0,0,0,0,22085,30135,35400,1,0,5895
0,0,0,0,0,0,19364,28294,34792,0,0,5900
0,0,0,0,0,0,18484,27814,34616,0,0,5905
0,0,0,0,0,0,30327,35336,35976,1,1,5910
0,0,0,0,0,0,22053,30071,35496,0,0,5915
0,0,0,0,0,0,19316,28406,34808,0,0,5920
0,0,0,0,0,0,35224,35464,36408,1,1,5925
0,0,0,0,0,0,20196,28550,34616,0,0,5930
0,0,0,0,0,0,18548,27686,34408,0,0,5935
0,0,0,0,0,0,17556,26950,34264,1,0,5940
0,0,0,0,0,0,26102,34472,36472,0,1,5952
0,0,0,0,0,0,22629,30215,35640,1,0,5955
0,0,0,0,0,0,32824,35960,36232,0,1,5960
0,0,0,0,0,0,21605,29927,35368,0,0,5965
0,0,0,0,0,0,19220,28262,34776,1,0,5970
0,0,0,0,0,0,17380,26934,34168,0,0,5975
0,0,0,0,0,0,30151,36969,36792,0,1,5980
0,0,0,0,0,0,22133,30839,35864,1,0,5985
0,0,0,0,0,0,19476,28775,35080,0,0,5990
0,0,0,0,0,0,30935,35112,35864,0,1,5995
0,0,0,0,0,0,22197,30023,35448,1,0,6000
0,0,0,0,0,0,19428,28374,34824,0,0,6005
0,0,0,0,0,0,31127,36040,35688,0,0,6010
0,0,0,0,0,0,24582,32007,36440,1,1,6015
0,0,0,0,0,0,20244,29175,35272,0,0,6020
0,0,0,0,0,0,21029,29463,35640,1,0,6025
0,0,0,0,0,0,30743,34792,35736,0,1,6030
0,0,0,0,0,0,22213,30007,35480,0,0,6035
0,0,0,0,0,0,27734,36728,37129,1,1,6047
0,0,0,0,0,0,23221,31335,35992,0,0,6050
0,0,0,0,0,0,19492,28839,35064,1,0,6055
0,0,0,0,0,0,18052,27654,34552,0,0,6060
0,0,0,0,0,0,30359,36136,36344,0,1,6065
0,0,0,0,0,0,22117,30535,35672,1,0,6070
0,0,0,0,0,0,19396,28566,34968,0,0,6075
0,0,0,0,0,0,32167,36616,36584,0,1,6080
0,0,0,0,0,0,22085,30279,35512,1,0,6085
0,0,0,0,0,0,19172,28326,34792,0,0,6090
0,0,0,0,0,0,17508,27158,34312,0,0,6095
0,0,0,0,0,0,30119,34328,36889,1,1,6100
0,0,0,0,0,0,22293,29927,35688,0,0,6105
0,0,0,0,0,0,19620,28278,34984,0,0,6110
0,0,0,0,0,0,30999,35960,36216,1,1,6115
0,0,0,0,0,0,22309,30503,35656,0,0,6120
0,0,0,0,0,0,19460,28454,35000,0,0,6125
0,0,0,0,0,0,29351,33208,35736,1,0,6130
